fkprocessnode	paramname	paramvalue	pkid	primarydata	resettoggle	tkparam	tkreset	tkservice	versionstamp
00000000-1111-0000-0000-000000000000	EnforceMillisecondPacketSize	T	cc66c8b9-81f0-4526-81e3-688d6f3c9527	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	LocationsTraceDetailsFlag	F	4a87faeb-20b0-4efd-a807-94ab6fc6d3e5	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PreferredG711MillisecondPacketSize	20	e423256a-842a-4763-baf4-24e12d2144ac	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PreferredG722MillisecondPacketSize	20	29fd6152-cb6a-4eb7-8d50-e34ac01af111	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PreferredG723MillisecondPacketSize	30	8ba25d3a-2c49-4f3b-96ed-d4d1a9286f2a	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PreferredG729MillisecondPacketSize	20	27390522-10f7-49dd-bde3-fc9ccb376447	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AlwaysUsePreferredG729PacketSizeForSIPTrunkAnswers	F	0c61b095-5e46-4a44-b64d-bc76942bbf69	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PreferredGSMEFRByteSize	31	583b0b1b-5682-4047-a0e9-b1eaa3d0c2a3	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	G711ALawCodecEnabled	1	ee836a08-06b1-4fc4-8a55-a01c46402430	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	G711MuLawCodecEnabled	1	7260415d-b69c-468d-ae63-6e0539fa6115	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	G722CodecEnabled	1	ef5698ba-7b00-4fa0-97f1-991b66b60201	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	iLBCCodecEnabled	1	6710789e-6edb-4157-91e3-92e79188dc5d	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	iSACCodecEnabled	1	805b31e3-4fe7-4d27-85cf-6a435830a23a	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	IntraAudioRegionDefault	64	32d61663-3c8f-475b-9f11-240a8f401bfc	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	InterAudioRegionDefault	64	3095104f-9e9d-4c2b-8d50-88d64201dfba	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	IntraVideoRegionDefault	384	287eae0e-3ae0-4f7f-a312-e195d8fd479a	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	InterVideoRegionDefault	384	ddad076f-16a7-49b3-a3e8-b3e9ca3a7cd9	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	IntraImmersiveVideoRegionDefault	2000000000	68be527a-84d9-4076-8632-e9cd79688abe	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	InterImmersiveVideoRegionDefault	2000000000	530ef36a-5ab2-4459-952b-b75ce0a62dd1	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	UseVideoBandwidthPoolForImmersiveVideoCalls	T	dbeb3c32-bbff-4f8e-b434-eb1c1eaf1934	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	LinkLossTypeDefault	1	10792d27-638e-46c2-b056-3362c305b2ce	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	InterAudioRegionDefaultCodecList	22910f2b-51ab-4a46-b606-604a28558568	687ecabd-fa5d-4f25-a62f-9895a8993d6a	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	IntraAudioRegionDefaultCodecList	22910f2b-51ab-4a46-b606-604a28558568	36d2b1c1-08b9-4e53-a97d-818d576b8d53	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AcceptAudioCodecPreferencesInReceivedOffer	0	1af68cc1-e593-4906-a0ef-6efa84c5b5ac	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	GClearBandwidthOverride	F	5f3cd9a1-b2a9-42ff-82c6-bdf477e63b70	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AAREnable	F	921ddf1e-68d1-4a59-9973-43d290405d37	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DefaultRSVPPolicy	1	dbcd79bb-86c3-47b1-b90b-af35e7a0256c	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RSVPRetryTimer	60	537cc61d-f28c-444e-be2e-4850b65b52b1	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MandatoryRSVPMidCallRetryCounter	1	eb0bbf4c-b493-45df-9506-ebe0876d5d4d	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MandatoryRSVPMidCallErrorHandleOption	1	0917fbc9-dfcc-490e-8a9c-9d7ec841737e	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RSVPVideoTspecBurstSizeFactor	5	e69ef505-ab76-4159-86e6-9dd52f82fb6c	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MLPP_RSVPMappingEXECUTIVE_OVERRIDE	65535	89861759-d0ae-4d66-b538-ce664e306dfb	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MLPP_RSVPMappingFLASH_OVERRIDE	65534	8b9d0fe2-d544-4a76-aae4-4d1b4c7f0046	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MLPP_RSVPMappingFLASH	65533	38aa0cc1-0134-4834-9af0-07be78e8bcab	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MLPP_RSVPMappingIMMEDIATE	65532	d2fa70fa-46f4-4a3a-9d25-7c558ea1e43d	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MLPP_RSVPMappingPL_PRIORITY	65531	b47d3c23-8088-4689-b346-354a39ee23e2	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MLPP_RSVPMappingPL_ROUTINE	65530	b52525d7-8b42-4e94-9b37-d6b08458e87f	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RSVPAudioAppID	AudioStream	33b9d9eb-ab4d-4f71-bc87-af827aca1957	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RSVPVideoAppID	VideoStream	f33c44d4-f135-48fb-8b2f-f623986f5786	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RSVPResponseTimer	2	5c443795-a6e1-4ad0-9362-c7d7efddc76d	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PacketcaptureEnable	F	e312a4f9-5f9c-4f7a-8163-087f54f037f9	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PacketcaptureMaxFileSize	2	703ab71a-cabe-422b-97a6-f82e1df90d17	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PresenceSubscriptionThrottlingThreshold	60000	89aeadac-2ce5-432b-8f55-90a606169361	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PresenceSubscriptionResumeThreshold	80	58546667-884a-44b4-83e0-c3c09660229c	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DefaultPresenceSubscriptionPolicy	0	1bc7810c-743a-4561-8174-be17ec474669	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	IncludeDNDStatus	T	a071ff3f-dddb-4370-a031-9d6e590a6f4f	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DtmfHoldCode	*81	434612ed-30c5-4bdf-8577-1a8ae04536b4	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DtmfExclusiveHoldCode	*82	c8f25175-aa75-4b6b-8c12-844de3f956b9	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DtmfResumeCode	*83	9b26848d-c3df-4144-a35b-dd3de27b2ff2	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DtmfTxfCode	*84	017210a8-5392-4ca2-bc40-520f0927fd3d	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DtmfCnfCode	*85	009e684f-0a3a-4df0-9ef1-435c0bb75a47	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DtmfDustingCode	*74	de6af574-3eaf-406f-a7e2-af1a9ce2333d	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DtmfStartRecordingCode	*86	6492892c-7be4-45d3-9832-0f34c132d1ba	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DtmfStopRecordingCode	*87	d44059fd-ca8c-42ca-bc26-026329203abe	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SmartMobilePhoneInterdigitTimer	500	d7c65256-b092-452f-a703-8216db87cf50	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RegularMobilePhoneInterdigitTimer	2000	db875a5c-6434-4b21-a723-2c95e805da73	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CellPickupUserSelectionTimer	60	b90696e0-4e13-411c-b945-2fbecbdb9229	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SIPDualModeAlertTimer	1500	bd042c06-efce-4de9-bb2d-bd4f7d5f7c23	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CallScreeningTimer	4000	50e9ae9f-2d1d-4db3-a208-d86e7df0d69e	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RedialAwaitTimer	180	6eebc062-9ec3-4642-a137-d68c6e36f97e	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	InboundCSSForRD	0	357af40e-3b44-47af-814d-3738b0159987	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	EnableEnterpriseFeatureAccess	F	ee6102bd-719a-4191-836c-71c04f4fec5b	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DVOFServiceNumber		7c9a31ef-06f1-4f55-b019-b0d3760e4d78	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	EnableMobileVoiceAccess	F	a6680e8c-bfe6-407d-8e25-155d78455a51	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MobileVoiceAccessNumber		e1bea5d3-081b-4ac3-99b1-c3d524f32ac2	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RemDestCallerIDMatchType	0	850d94ca-fc78-4018-a4cc-e9b3ffa1f01a	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RemDestCallerIDMatchDigits	10	f4c97308-74dc-4d45-af43-559c9e903c0e	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SystemRemAccessBlockedNumbers		8a14d9be-a2a3-4b86-a140-3fa736f50a05	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	EnableuseofpreXCdpnforMobileTerminatedcalls	F	0d9786fd-e8fc-405d-9dfb-afd0ada910e9	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	HonorGwTrOutboundCgPtySelforMobileConnectCalls	F	506f3021-74bf-4790-98c5-f63730496b25	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	VoiceMailSelectionPolicy	1	8d1480df-aef5-46d5-8cea-5953e87f232a	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DvORVoiceMailSelectionPolicy	1	5f7a55f6-60ef-47ea-b233-0ec38eeb3336	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	VMSelectUserControlDelayedAnnouncementTimer	1000	495cd3a6-aad7-4a12-81e0-1bbfa48460a7	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	VMSelectUserControlConfirmedAnswerIndicationTimer	10000	e8cd6217-3f69-4245-a565-240a657093f5	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RerouteRemoteDestinationCallstoEnterpriseNumber	F	45aa2b82-f4fd-4a8f-be8c-43737f811fb9	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RingAllSharedLines	F	03b9bd87-f9d7-42fe-85ca-16137385dcf6	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	IgnoreCallForwardAllonEnterpriseDN	T	5ed7d8cf-47dc-4e67-bc64-d883700ea143	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	LegacyIDivertBehavior	T	95aa5d44-3bd9-42d9-94ec-ba6f802f04e0	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	QsigizeLegacyIDivert	F	48524ffe-6c88-49d5-9375-999bcf7057c7	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	IDivertScreenTimeout	5	6b8bb9e2-434a-4791-ae50-62e780340129	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CallCountingCACEnabled	F	159bf605-9008-4faa-bb9a-fe2acb3ea36c	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AudioBandwidthForCallCountingCAC	102	1c147342-b794-4051-a73a-a0ab782244a1	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	VideoBandwidthForCallCountingCAC	500	21151908-9725-4e4f-973c-361d2801ea98	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	UCMToLBMPeriodicReservationRefreshTimer	5	085d5ebc-944a-4ca7-8825-f94ed25efd2f	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MaxBandwidthDuration	720	d716c113-2a7d-40f8-a4b5-a8bbf9ec658d	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CallTreatmentWhenNoLBMAvailable	0	cad9a5c8-52aa-46fd-8342-2e15f777c9e9	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	LocationsMediaResourceAudioBitRatePolicy	1	06a4eca8-cbda-4b1d-b478-8709b0d9d41d	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	VideoCallQoSMarkingPolicy	0	7c32906b-aac1-4f7f-b13c-2273318da79b	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AlternateEmergencyDestination		b21b55e9-fbd3-4817-a111-c061ea96047b	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AlternateEmergencyCSS		f57c97f6-637d-42c3-8b0c-c9c25a2851e9	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	BuildCNFType	1	92e57694-58dd-4795-9681-2456e533ee7a	t	f	3	2	1	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	EnableBinFileCaching	T	e7047c1a-0b13-49e7-a391-bd429465edb7	t	f	0	2	1	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ExitOnException	T	74f41ada-8864-44e3-afec-f3c257983720	t	f	0	2	1	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AuditRemoteFiles	1	0346ae0a-50ba-44d8-89ee-835ef400f780	t	f	2	2	1	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	VirtualIPAddress		1f50dd2f-2094-4ed0-bf35-4a1e29f8e1ce	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SRV_ClusterName		9a5c7d77-0e83-423f-9a35-e16fa0e94108	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CUCMDomain	CUCM.DOMAIN.NOT.SET	c7147b64-8514-42f8-b553-465813fe40a3	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ServerName		b71b9af4-eb9d-4b7f-b7b3-f25443ada302	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	Port	8081	3833e37e-b879-43cd-819a-f7cd2f5c7976	t	f	2	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	StatefulServer	On	f2c06083-c19f-41e8-b1ad-a97ee44e70b4	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ServerType	Proxy	8dce6516-5f27-4a94-a394-5299ee624277	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	StartServers	20	31ecb250-b54e-497a-951b-415153edfbe8	t	f	2	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MinSpareServers	20	267e9672-beb9-4ba4-a14c-3183428f8f90	t	f	2	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MaxSpareServers	20	a7636570-1861-43d4-9e04-d3ec24fbc287	t	f	2	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MaxClients	20	bf1e8fe7-d980-4274-bb3b-af6121d72805	t	f	2	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MaxInviteRetxCount	3	70b940c9-9e1b-4f30-9557-aa97940cc72a	t	f	2	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MaxNonInviteRetxCount	6	1a099e41-355e-424c-8ee9-2b0f2bd59684	t	f	2	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MaxRequestsPerChild	1000000	cb268b10-57a0-4cda-906b-7b2a1d86003a	t	f	2	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SipTcpMaxConnectTimeout	10000	3720d364-8cd1-454e-9457-0a6ba6f3c0f7	t	f	2	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SipTcpReuseConnection	Off	1fc1dc32-bc58-4a28-9884-595ac8b77180	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PersistTCPConnections	On	f2fe086b-7d8b-4489-9f5e-7c008f89bd7f	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SharedMemorySize	512000000	d2788539-af00-4090-bbbe-c8c61a769be8	t	f	2	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ProxyAddressResolutionType	IP	13072609-1eff-4d02-a857-d31d1dca78b0	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AddRecordRoute	On	88688ecd-b348-4bb8-bb6a-e4105902f683	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AddTransportInRecordRoute	t	1ad3628a-7542-4b25-929f-44dda70577b1	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SipResolveLocalContactsInRedirectMode	Off	42c9f316-e677-4fa5-acd0-ca79b3b2117b	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	Recursive	On	2c105e42-1f8c-4bc8-80d3-86c086a05ea3	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	NumericUsernameInterpretation	E164_IP	beec4de5-704c-40a0-8dda-3165f0758cff	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	NumericUsernameCharacterSet	+0123456789.-()#*	be30e29e-1421-4352-a982-74456f7e87a5	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ARecord_IPAddr	On	8f926369-455c-434f-97a0-67585271f743	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AllowNAPTRlookup	On	6a2f6f48-fc72-4c8c-bc18-031d0e229faf	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	TransportPrefOrder	TLS_TCP_UDP	ccdcf87e-ca5a-4887-a277-32a03b855b4b	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SipRouteHdrTransportType	UDP	fd1d248a-904a-4e8f-99c4-b27c543aaa2a	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DiffServValue	0x60	cec8a060-ecaf-43f9-9cf7-ce875283edf3	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AllowSipTlsConversionToSip	On	d94578a3-ef22-46b0-96b0-9aba3e5d4811	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SipTlsSessionTimeout	300	ea4cc346-bf58-43b4-b8f3-a82ba235f917	t	f	2	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MaxMTUSize	1300	eaf63a6e-b82f-4406-961b-6dc740626d2d	t	f	2	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ContactFailover_OnAllBut	481,487	085c15e0-f5a8-40bb-a042-ae27aa08bd86	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	Cisco_Numexpand	On	5a8b0f8a-9b91-456c-80ec-09e1cc992f2a	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	NumExpandAuthUserName	On	41b28442-9d5d-49be-a0c0-3ed18154a7bc	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	Cisco_Routing	On	a674b2ff-9c56-401c-b863-7539d667da92	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	Cisco_Routing_Use_Domain_Routing	On	b0f35039-9483-4ec8-a43f-c6e6a9ee352e	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	Cisco_Route_Fail	On	59f16be2-6f52-4fc2-b3d4-b4bba29e90cc	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RouteEmbedTemplate1		9b2ae4cb-42c4-4d98-9e67-d7f9dd46e9e4	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RouteEmbedTemplate2		06dff5a6-bd4b-421c-be38-3b5d585459b6	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RouteEmbedTemplate3		d01646db-7496-43af-ab73-76c37f5ec737	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RouteEmbedTemplate4		05e8d021-3e38-4d59-bc56-1907a807a374	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
